,LMA,MinPrice,MaxPrice,MARKET,STRATEGY,OUT
246,130,10,8,3.159864463730772,1.0,-2.159864463730772
247,130,10,10,3.159864463730772,1.0,-2.159864463730772
248,130,10,12,3.159864463730772,1.0,-2.159864463730772
249,130,10,14,3.159864463730772,1.0,-2.159864463730772
250,130,10,16,3.159864463730772,1.0,-2.159864463730772
218,130,4,6,3.159864463730772,1.0,-2.159864463730772
217,130,4,4,3.159864463730772,1.0,-2.159864463730772
216,130,4,2,3.159864463730772,1.0,-2.159864463730772
252,130,12,2,3.159864463730772,1.0,-2.159864463730772
145,120,4,4,3.200177642794721,1.0,-2.200177642794721
146,120,4,6,3.200177642794721,1.0,-2.200177642794721
197,120,14,18,3.200177642794721,1.0,-2.200177642794721
196,120,14,16,3.200177642794721,1.0,-2.200177642794721
195,120,14,14,3.200177642794721,1.0,-2.200177642794721
194,120,14,12,3.200177642794721,1.0,-2.200177642794721
193,120,14,10,3.200177642794721,1.0,-2.200177642794721
192,120,14,8,3.200177642794721,1.0,-2.200177642794721
191,120,14,6,3.200177642794721,1.0,-2.200177642794721
190,120,14,4,3.200177642794721,1.0,-2.200177642794721
189,120,14,2,3.200177642794721,1.0,-2.200177642794721
188,120,12,18,3.200177642794721,1.0,-2.200177642794721
187,120,12,16,3.200177642794721,1.0,-2.200177642794721
186,120,12,14,3.200177642794721,1.0,-2.200177642794721
185,120,12,12,3.200177642794721,1.0,-2.200177642794721
184,120,12,10,3.200177642794721,1.0,-2.200177642794721
183,120,12,8,3.200177642794721,1.0,-2.200177642794721
198,120,16,2,3.200177642794721,1.0,-2.200177642794721
199,120,16,4,3.200177642794721,1.0,-2.200177642794721
200,120,16,6,3.200177642794721,1.0,-2.200177642794721
209,120,18,6,3.200177642794721,1.0,-2.200177642794721
215,120,18,18,3.200177642794721,1.0,-2.200177642794721
214,120,18,16,3.200177642794721,1.0,-2.200177642794721
213,120,18,14,3.200177642794721,1.0,-2.200177642794721
212,120,18,12,3.200177642794721,1.0,-2.200177642794721
211,120,18,10,3.200177642794721,1.0,-2.200177642794721
210,120,18,8,3.200177642794721,1.0,-2.200177642794721
208,120,18,4,3.200177642794721,1.0,-2.200177642794721
201,120,16,8,3.200177642794721,1.0,-2.200177642794721
207,120,18,2,3.200177642794721,1.0,-2.200177642794721
206,120,16,18,3.200177642794721,1.0,-2.200177642794721
205,120,16,16,3.200177642794721,1.0,-2.200177642794721
204,120,16,14,3.200177642794721,1.0,-2.200177642794721
203,120,16,12,3.200177642794721,1.0,-2.200177642794721
202,120,16,10,3.200177642794721,1.0,-2.200177642794721
182,120,12,6,3.200177642794721,1.0,-2.200177642794721
181,120,12,4,3.200177642794721,1.0,-2.200177642794721
144,120,4,2,3.200177642794721,1.0,-2.200177642794721
154,120,6,4,3.200177642794721,1.0,-2.200177642794721
160,120,6,16,3.200177642794721,1.0,-2.200177642794721
159,120,6,14,3.200177642794721,1.0,-2.200177642794721
158,120,6,12,3.200177642794721,1.0,-2.200177642794721
157,120,6,10,3.200177642794721,1.0,-2.200177642794721
156,120,6,8,3.200177642794721,1.0,-2.200177642794721
155,120,6,6,3.200177642794721,1.0,-2.200177642794721
153,120,6,2,3.200177642794721,1.0,-2.200177642794721
162,120,8,2,3.200177642794721,1.0,-2.200177642794721
152,120,4,18,3.200177642794721,1.0,-2.200177642794721
151,120,4,16,3.200177642794721,1.0,-2.200177642794721
150,120,4,14,3.200177642794721,1.0,-2.200177642794721
149,120,4,12,3.200177642794721,1.0,-2.200177642794721
148,120,4,10,3.200177642794721,1.0,-2.200177642794721
147,120,4,8,3.200177642794721,1.0,-2.200177642794721
161,120,6,18,3.200177642794721,1.0,-2.200177642794721
163,120,8,4,3.200177642794721,1.0,-2.200177642794721
179,120,10,18,3.200177642794721,1.0,-2.200177642794721
172,120,10,4,3.200177642794721,1.0,-2.200177642794721
178,120,10,16,3.200177642794721,1.0,-2.200177642794721
177,120,10,14,3.200177642794721,1.0,-2.200177642794721
176,120,10,12,3.200177642794721,1.0,-2.200177642794721
175,120,10,10,3.200177642794721,1.0,-2.200177642794721
174,120,10,8,3.200177642794721,1.0,-2.200177642794721
173,120,10,6,3.200177642794721,1.0,-2.200177642794721
171,120,10,2,3.200177642794721,1.0,-2.200177642794721
164,120,8,6,3.200177642794721,1.0,-2.200177642794721
170,120,8,18,3.200177642794721,1.0,-2.200177642794721
169,120,8,16,3.200177642794721,1.0,-2.200177642794721
168,120,8,14,3.200177642794721,1.0,-2.200177642794721
167,120,8,12,3.200177642794721,1.0,-2.200177642794721
166,120,8,10,3.200177642794721,1.0,-2.200177642794721
165,120,8,8,3.200177642794721,1.0,-2.200177642794721
180,120,12,2,3.200177642794721,1.0,-2.200177642794721
